户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,单价,地铁,地铁距离,总价
2室2厅1卫,90.7,东南,中层,毛坯,2016,有,商品房,普通住宅,平层,板楼,武昌,22051.0,5号线,618米,200.0
3室2厅1卫,109.38,南北,中层,毛坯,2006,有,商品房,普通住宅,平层,板楼,江汉,25599.0,2号线,575米,280.0
2室2厅1卫,90.84,南北,中层,中装修,2018,有,商品房,普通住宅,平层,板楼,东湖高新区,13760.0,11号线,1108米,125.0
3室2厅2卫,94.0,南,中层,毛坯,2017,有,商品房,普通住宅,平层,板楼,洪山,10000.0,5号线,584米,94.0
3室2厅1卫,95.0,南,低层,简装修,2015,有,商品房,普通住宅,平层,板楼,青山,12105.0,5号线,913米,115.0
2室2厅1卫,78.78,东南,中层,毛坯,2006,有,商品房,普通住宅,平层,板楼,武昌,32369.0,4号线,735米,255.0
3室2厅1卫,89.47,南,中层,中装修,2006,有,商品房,普通住宅,平层,板楼,青山,17883.0,5号线,380米,160.0
3室2厅1卫,105.24,南,高层,中装修,2006,有,商品房,普通住宅,平层,板楼,青山,14728.0,5号线,700米,155.0
1室1厅1卫,51.99,南,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,37700.0,1号线,125米,196.0
4室2厅2卫,155.73,西南,中层,豪华装修,2021,有,商品房,普通住宅,平层,板楼,武昌,24401.0,5号线,478米,380.0
3室1厅1卫,182.99,南北,中层,毛坯,2016,有,商品房,普通住宅,平层,板楼,东湖高新区,20766.0,无,无,380.0
2室2厅1卫,100.17,南,高层,中装修,2006,有,商品房,普通住宅,平层,板楼,硚口,9184.0,无,无,92.0
3室2厅1卫,89.83,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,9796.0,21号线,983米,88.0
3室2厅2卫,122.25,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,17178.0,11号线,237米,210.0
3室2厅2卫,123.96,南北,中层,简装修,2006,有,商品房,普通住宅,平层,板楼,江汉,16054.0,2号线,397米,199.0
2室2厅1卫,81.41,南,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,14126.0,无,无,115.0
2室2厅1卫,79.66,南,高层,精装修,2012,有,商品房,普通住宅,平层,板楼,武昌,20713.0,11号线,749米,165.0
2室2厅1卫,90.68,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,16873.0,无,无,153.0
4室1厅1卫,185.47,东南,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,江汉,24047.0,2号线,719米,446.0
2室1厅1卫,90.1,南,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,17536.0,2号线,658米,158.0
3室2厅1卫,140.03,南,低层,精装修,2021,有,商品房,普通住宅,平层,板楼,东湖高新区,22781.0,2号线,123米,319.0
3室2厅3卫,141.02,南,低层,毛坯,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,21983.0,2号线,314米,310.0
3室2厅1卫,89.68,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,13492.0,8号线,214米,121.0
3室2厅2卫,126.12,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,11338.0,3号线,669米,143.0
4室2厅3卫,243.15,南北,低层,精装修,2021,有,商品房,普通住宅,平层,板楼,武昌,34341.0,4号线,639米,835.0
3室2厅2卫,133.21,南北,低层,简装修,2019,有,商品房,普通住宅,平层,板楼,武昌,16800.0,5号线,256米,223.79
3室2厅1卫,81.35,南北,低层,中装修,2011,有,商品房,普通住宅,平层,板楼,东湖高新区,12293.0,2号线,933米,100.0
2室2厅1卫,91.69,南,中层,简装修,2006,有,商品房,普通住宅,平层,板楼,硚口,10361.0,无,无,95.0
3室2厅2卫,109.62,南北,低层,精装修,2021,有,商品房,普通住宅,平层,板楼,武昌,37858.0,4号线,545米,415.0
4室2厅2卫,140.87,南北,高层,精装修,2018,有,商品房,普通住宅,平层,板楼,东湖高新区,16895.0,11号线,285米,238.0
2室2厅1卫,93.89,南北,中层,精装修,2013,有,商品房,普通住宅,平层,板楼,江岸,13420.0,1号线,243米,126.0
2室2厅1卫,88.03,南北,高层,简装修,2012,有,商品房,普通住宅,平层,板楼,东湖高新区,17267.0,2号线,483米,152.0
3室2厅2卫,138.74,东南,中层,中装修,2006,有,商品房,普通住宅,平层,板楼,硚口,20902.0,1号线,437米,290.0
3室2厅2卫,163.12,南,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,23051.0,2号线,717米,376.0
4室2厅1卫,195.67,南北,中层,精装修,2020,有,商品房,普通住宅,平层,板楼,武昌,24531.0,5号线,154米,480.0
3室2厅1卫,86.73,南,高层,精装修,2016,有,商品房,普通住宅,平层,板楼,洪山,10608.0,5号线,501米,92.0
3室2厅1卫,123.18,南北,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,13801.0,2号线,800米,170.0
1室1厅1卫,54.34,东南,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,硚口,10674.0,1号线,1032米,58.0
3室2厅1卫,112.63,南北,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,武昌,17580.0,7号线,509米,198.0
2室2厅1卫,100.12,南,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,15282.0,2号线,658米,153.0
3室2厅2卫,121.74,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,武昌,19714.0,7号线,509米,240.0
3室1厅1卫,92.75,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,东西湖,7116.0,无,无,66.0
1室1厅1卫,62.48,西南,低层,简装修,2006,有,商品房,普通住宅,平层,板楼,江岸,17286.0,1号线,642米,108.0
3室2厅1卫,138.6,南北,高层,中装修,2005,有,商品房,普通住宅,平层,板楼,东湖高新区,11544.0,2号线,394米,160.0
2室2厅1卫,78.47,南,低层,简装修,2017,有,商品房,普通住宅,平层,板楼,洪山,10705.0,无,无,84.0
3室1厅1卫,89.94,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,7561.0,2号线,1129米,68.0
3室2厅2卫,158.72,东南,中层,中装修,2006,有,商品房,普通住宅,平层,板楼,洪山,25832.0,8号线,279米,410.0
2室1厅1卫,71.71,南,高层,精装修,2021,有,商品房,普通住宅,平层,板楼,东湖高新区,19244.0,2号线,123米,138.0
3室2厅1卫,97.67,南,低层,简装修,2020,有,商品房,普通住宅,平层,板楼,青山,16382.0,5号线,499米,160.0
2室2厅1卫,59.01,东南,中层,中装修,2011,有,商品房,普通住宅,平层,板楼,东湖高新区,16946.0,2号线,256米,100.0
3室1厅1卫,90.38,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,8409.0,5号线,536米,76.0
3室2厅1卫,140.98,南北,低层,毛坯,2006,有,商品房,普通住宅,平层,板楼,硚口,16669.0,1号线,576米,235.0
4室2厅2卫,141.5,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,汉阳,16254.0,无,无,230.0
4室2厅1卫,162.83,南,低层,简装修,2010,有,商品房,普通住宅,平层,板楼,洪山,17503.0,2号线,760米,285.0
3室2厅1卫,140.24,东南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,27096.0,1号线,783米,380.0
2室2厅1卫,94.18,南,低层,中装修,2006,有,商品房,普通住宅,平层,板楼,江夏,6265.0,无,无,59.0
4室3厅4卫,260.38,南,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,31492.0,3号线,567米,820.0
3室2厅2卫,111.98,南北,中层,精装修,2020,有,商品房,普通住宅,平层,板楼,洪山,9939.0,无,无,111.3
3室2厅1卫,88.95,南北,低层,精装修,2017,有,商品房,普通住宅,平层,板楼,江岸,13491.0,21号线,359米,120.0
3室2厅2卫,125.24,南,中层,简装修,2006,有,商品房,普通住宅,平层,板楼,武昌,17806.0,7号线,480米,223.0
4室1厅1卫,130.87,南北,中层,中装修,2006,有,商品房,普通住宅,平层,板楼,江岸,18339.0,8号线,527米,240.0
3室2厅2卫,110.86,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,17139.0,无,无,190.0
2室2厅1卫,78.57,南,中层,简装修,2019,有,商品房,普通住宅,平层,板楼,硚口,9546.0,1号线,580米,75.0
3室2厅2卫,142.25,南,中层,毛坯,2022,有,商品房,普通住宅,平层,板楼,东湖高新区,17012.0,11号线,632米,242.0
3室2厅1卫,145.94,东西,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,12471.0,8号线,651米,182.0
3室2厅1卫,140.07,南,中层,中装修,2015,有,商品房,普通住宅,平层,板楼,洪山,20704.0,无,无,290.0
4室2厅1卫,148.78,南北,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,24197.0,2号线,403米,360.0
3室2厅2卫,101.6,南,低层,中装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,18524.0,11号线,472米,188.2
2室2厅1卫,70.88,南北,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,武昌,24690.0,2号线,214米,175.0
2室2厅1卫,84.83,南,低层,毛坯,2016,有,商品房,普通住宅,平层,板楼,硚口,10609.0,1号线,243米,90.0
3室2厅1卫,98.19,南,高层,中装修,2019,有,商品房,普通住宅,平层,板楼,洪山,9777.0,5号线,584米,96.0
3室2厅1卫,102.26,南,低层,简装修,2006,有,经济适用房,经济适用房,平层,板楼,江汉,14180.0,2号线,660米,145.0
3室2厅1卫,124.44,南,中层,简装修,2006,有,商品房,普通住宅,平层,板楼,江汉,14626.0,2号线,902米,182.0
3室1厅1卫,182.99,南北,中层,中装修,2013,有,商品房,普通住宅,平层,板楼,东湖高新区,21641.0,无,无,396.0
3室2厅1卫,111.85,东,中层,毛坯,2006,有,商品房,普通住宅,平层,板楼,江岸,53554.0,2号线,667米,599.0
3室2厅1卫,124.48,南,中层,简装修,2006,有,商品房,普通住宅,平层,板楼,武昌,13014.0,5号线,561米,162.0
3室2厅1卫,120.2,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,17887.0,2号线,760米,215.0
3室2厅2卫,127.38,南北,低层,精装修,2021,有,商品房,普通住宅,平层,板楼,江岸,13032.0,8号线,520米,166.0
3室2厅2卫,107.01,南,低层,毛坯,2018,有,商品房,普通住宅,平层,板楼,东湖高新区,13083.0,2号线,867米,140.0
3室2厅1卫,112.15,南,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,武昌,17298.0,7号线,480米,194.0
3室2厅2卫,138.55,东南,中层,中装修,2023,有,商品房,普通住宅,平层,板楼,武昌,34645.0,5号线,450米,480.0
5室2厅3卫,196.29,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,15793.0,8号线,385米,310.0
2室2厅1卫,73.8,南,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,8808.0,2号线,962米,65.0
2室2厅1卫,79.0,南北,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,10127.0,8号线,917米,80.0
3室2厅1卫,156.59,南北,高层,简装修,2006,有,商品房,普通住宅,平层,板楼,汉阳,10729.0,4号线,953米,168.0
3室2厅2卫,116.5,南,低层,毛坯,2006,有,商品房,普通住宅,平层,板楼,东西湖,8567.0,无,无,99.8
3室2厅1卫,87.03,南,中层,精装修,2016,有,商品房,普通住宅,平层,板楼,洪山,14937.0,4号线,374米,130.0
4室2厅2卫,133.3,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,汉阳,15754.0,3号线,776米,210.0
3室2厅2卫,122.89,南,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,13020.0,21号线,320米,160.0
3室2厅2卫,126.0,南北,低层,毛坯,2023,有,商品房,普通住宅,平层,板楼,洪山,9929.0,无,无,125.1
3室2厅1卫,106.33,南北,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,武昌,36208.0,8号线,265米,385.0
3室1厅1卫,90.6,北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,12693.0,无,无,115.0
2室2厅1卫,87.0,南,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,9770.0,3号线,615米,85.0
3室2厅1卫,120.89,南北,中层,中装修,2006,有,商品房,普通住宅,平层,板楼,江岸,9926.0,3号线,968米,120.0
3室2厅2卫,119.0,南北,中层,毛坯,2022,有,商品房,普通住宅,平层,板楼,东湖高新区,8067.0,无,无,96.0
3室2厅1卫,95.0,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,17368.0,1号线,482米,165.0
3室2厅2卫,117.74,南北,底层,简装修,2021,有,商品房,普通住宅,平层,板楼,东湖高新区,11466.0,11号线,917米,135.0
3室2厅2卫,97.16,南,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,汉阳,16571.0,3号线,776米,161.0
2室2厅1卫,94.57,南,高层,精装修,2020,有,商品房,普通住宅,平层,板楼,东湖高新区,14698.0,无,无,139.0
3室2厅1卫,89.58,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,14401.0,无,无,129.0
3室2厅2卫,129.0,南北,低层,中装修,2006,无,商品房,普通住宅,平层,板楼,江岸,10078.0,6号线,642米,130.0
2室2厅1卫,86.85,南北,高层,简装修,2022,有,商品房,普通住宅,平层,板楼,东湖高新区,8636.0,无,无,75.0
2室2厅1卫,60.0,南北,中层,毛坯,2021,有,商品房,普通住宅,平层,板楼,洪山,18000.0,8号线,463米,108.0
3室2厅1卫,96.0,南北,低层,中装修,2006,有,商品房,普通住宅,平层,板楼,江汉,11667.0,2号线,567米,112.0
4室2厅4卫,285.0,南,高层,豪华装修,2021,有,商品房,普通住宅,平层,板楼,江岸,35439.0,1号线,503米,1010.0
4室3厅4卫,260.38,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,29188.0,3号线,567米,760.0
3室2厅1卫,104.84,南北,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,汉阳,16215.0,3号线,776米,170.0
3室2厅1卫,108.49,南北,中层,精装修,2009,有,商品房,普通住宅,平层,板楼,东湖高新区,15209.0,2号线,510米,165.0
3室2厅2卫,115.9,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,汉阳,13460.0,无,无,156.0
2室1厅1卫,83.16,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,22487.0,2号线,1163米,187.0
3室2厅1卫,98.19,南,中层,精装修,2017,有,商品房,普通住宅,平层,板楼,洪山,12730.0,5号线,584米,125.0
3室2厅2卫,127.16,南,高层,毛坯,2020,有,商品房,普通住宅,平层,板楼,洪山,8415.0,5号线,445米,107.0
4室2厅2卫,143.0,南北,中层,豪华装修,2019,有,商品房,普通住宅,平层,板楼,武昌,16084.0,11号线,445米,230.0
3室2厅1卫,122.01,南北,高层,精装修,2015,有,商品房,普通住宅,平层,板楼,洪山,14048.0,无,无,171.4
2室2厅1卫,85.23,南,中层,精装修,2010,有,商品房,普通住宅,平层,板楼,东湖高新区,13845.0,2号线,353米,118.0
3室2厅1卫,90.23,南北,低层,简装修,2006,有,商品房,普通住宅,平层,板楼,武昌,18176.0,7号线,292米,164.0
4室2厅2卫,154.61,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,26518.0,2号线,717米,410.0
2室2厅1卫,87.6,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,13128.0,2号线,972米,115.0
2室2厅1卫,90.6,南,高层,精装修,2020,有,商品房,普通住宅,平层,板楼,武昌,20751.0,4号线,729米,188.0
3室2厅2卫,99.43,南北,高层,精装修,2016,有,商品房,普通住宅,平层,板楼,武昌,35704.0,8号线,265米,355.0
3室2厅2卫,119.0,南,底层,简装修,2006,有,商品房,普通住宅,平层,板楼,硚口,12521.0,1号线,526米,149.0
4室2厅3卫,270.0,南,底层,精装修,2023,有,商品房,普通住宅,平层,板楼,东湖高新区,20370.0,无,无,550.0
3室2厅2卫,122.04,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,汉阳,19256.0,4号线,614米,235.0
2室2厅1卫,92.36,南,高层,中装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,11369.0,无,无,105.0
4室2厅3卫,184.85,南北,低层,毛坯,2020,有,商品房,普通住宅,平层,板楼,江岸,36787.0,2号线,667米,680.0
3室2厅2卫,101.46,南,低层,中装修,2006,有,商品房,普通住宅,平层,板楼,江汉,13306.0,6号线,775米,135.0
2室2厅1卫,80.33,南,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,10830.0,3号线,382米,87.0
1室1厅1卫,29.0,南北,低层,简装修,2006,有,商品房,普通住宅,平层,板楼,洪山,11724.0,4号线,831米,34.0
3室2厅2卫,103.44,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,22525.0,2号线,800米,233.0
3室2厅1卫,121.56,南,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,12751.0,11号线,237米,155.0
3室2厅2卫,178.0,南北,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,江岸,32584.0,1号线,192米,580.0
2室2厅1卫,92.29,南,低层,简装修,2008,有,商品房,普通住宅,平层,板楼,青山,13002.0,5号线,205米,120.0
4室2厅3卫,168.22,南北,中层,中装修,2006,有,商品房,普通住宅,平层,板楼,硚口,19023.0,1号线,528米,320.0
3室2厅1卫,109.27,南北,低层,精装修,2006,有,商品房,普通住宅,平层,板楼,武昌,14460.0,11号线,118米,158.0
3室2厅1卫,107.93,南北,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,硚口,15288.0,无,无,165.0
4室2厅2卫,133.0,南北,中层,精装修,2021,有,商品房,普通住宅,平层,板楼,硚口,11128.0,无,无,148.0
3室2厅1卫,123.65,南北,中层,毛坯,2006,有,商品房,普通住宅,平层,板楼,洪山,20299.0,8号线,648米,251.0
2室2厅1卫,91.46,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,18041.0,2号线,403米,165.0
3室2厅1卫,95.65,南北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,洪山,15473.0,8号线,385米,148.0
2室1厅1卫,91.18,南,低层,精装修,2018,有,商品房,普通住宅,平层,板楼,东湖高新区,17548.0,无,无,160.0
4室2厅1卫,161.01,北,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,东湖高新区,13043.0,2号线,394米,210.0
3室1厅1卫,93.47,南,中层,中装修,2006,有,商品房,普通住宅,平层,板楼,江汉,19044.0,2号线,658米,178.0
4室2厅2卫,142.0,南北,中层,简装修,2021,有,商品房,普通住宅,平层,板楼,东湖高新区,10556.0,19号线,1102米,149.9
3室2厅1卫,120.79,南,中层,精装修,2006,有,商品房,普通住宅,平层,板楼,江汉,18876.0,6号线,733米,228.0
3室2厅1卫,97.07,南,高层,精装修,2022,有,商品房,普通住宅,平层,板楼,东湖高新区,11229.0,无,无,109.0
3室2厅2卫,133.0,南,中层,毛坯,2006,无,商品房,普通住宅,平层,板楼,江岸,10150.0,3号线,1108米,135.0
4室2厅2卫,157.29,南,低层,中装修,2018,有,商品房,普通住宅,平层,板楼,洪山,24795.0,2号线,717米,390.0
3室2厅1卫,94.54,南,高层,精装修,2006,有,商品房,普通住宅,平层,板楼,武昌,16713.0,无,无,158.0
