户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,单价,地铁,地铁距离,总价
3室2厅2卫,115.23平米,东南,中层,毛坯,2021年,有,商品房,普通住宅,平层,板楼,武昌,13885元/平米,5号线,76米,160.0
4室2厅1卫,163.73平米,南,中层,精装修,2012年,有,商品房,普通住宅,平层,板楼,洪山,21377元/平米,无,无,350.0
3室2厅2卫,134.92平米,南,低层,中装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,23718元/平米,4号线,729米,320.0
3室2厅1卫,104.17平米,南北,低层,精装修,2018年,有,个人产权,个人产权,平层,板楼,东湖高新区,13920元/平米,2号线,1199米,145.0
3室2厅2卫,109平米,南北,中层,毛坯,2023年,有,商品房,普通住宅,平层,板楼,武昌,16147元/平米,无,无,176.0
3室2厅1卫,93.89平米,南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,20556元/平米,8号线,513米,193.0
3室2厅1卫,117.16平米,东南,低层,中装修,2021年,有,商品房,普通住宅,平层,板楼,东湖高新区,20997元/平米,2号线,633米,246.0
2室2厅1卫,80.32平米,南,低层,毛坯,2020年,有,个人产权,个人产权,平层,板楼,江岸,15563元/平米,21号线,980米,125.0
4室2厅1卫,162.11平米,南北,中层,简装修,2007年,有,商品房,普通住宅,平层,板楼,洪山,20283元/平米,8号线,714米,328.8
3室2厅1卫,88平米,南北,低层,毛坯,2022年,有,个人产权,个人产权,平层,板楼,江岸,18523元/平米,3号线,652米,163.0
2室2厅1卫,89.97平米,南,中层,简装修,2010年,有,商品房,普通住宅,平层,板楼,青山,13004元/平米,5号线,997米,117.0
3室2厅1卫,85.97平米,南北,中层,精装修,2016年,有,商品房,普通住宅,平层,板楼,东湖高新区,13377元/平米,无,无,115.0
3室2厅1卫,99.35平米,南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,江岸,11072元/平米,8号线,617米,110.0
3室2厅1卫,91.85平米,南,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,江汉,14916元/平米,6号线,818米,137.0
2室2厅1卫,81.07平米,南北,中层,毛坯,2021年,有,个人产权,个人产权,平层,板楼,江岸,14309元/平米,6号线,351米,116.0
4室2厅2卫,175.83平米,南北,高层,精装修,2016年,有,个人产权,个人产权,平层,板楼,江汉,27868元/平米,7号线,608米,490.0
3室2厅2卫,149平米,南北,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,汉阳,22148元/平米,6号线,448米,330.0
4室2厅3卫,243.79平米,南北,中层,精装修,2021年,有,商品房,普通住宅,平层,板楼,汉阳,19689元/平米,6号线,698米,480.0
4室2厅1卫,171.33平米,南北,高层,精装修,2021年,有,商品房,普通住宅,平层,板楼,洪山,9631元/平米,5号线,1080米,165.0
3室2厅1卫,131.66平米,南北,中层,精装修,2020年,有,商品房,普通住宅,平层,板楼,东西湖,11013元/平米,无,无,145.0
2室2厅1卫,83.15平米,东,高层,精装修,2016年,有,个人产权,个人产权,平层,板楼,武昌,18400元/平米,8号线,793米,153.0
3室2厅2卫,107平米,南北,中层,毛坯,2021年,有,个人产权,个人产权,平层,板楼,江夏,9813元/平米,无,无,105.0
3室2厅2卫,114.9平米,南北,中层,毛坯,2020年,有,商品房,普通住宅,平层,板楼,洪山,12097元/平米,无,无,139.0
4室2厅2卫,227.56平米,南北,中层,精装修,2021年,有,商品房,普通住宅,平层,板楼,洪山,21753元/平米,无,无,495.0
4室2厅3卫,190平米,南,中层,豪华装修,2021年,有,商品房,普通住宅,平层,板楼,沌口,14526元/平米,6号线,1091米,276.0
3室2厅1卫,112.63平米,南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,东湖高新区,15271元/平米,无,无,172.0
5室2厅1卫,192.74平米,南北,低层,中装修,,有,商品房,普通住宅,平层,板楼,汉阳,19041元/平米,无,无,367.0
3室2厅1卫,87.33平米,南,高层,简装修,,有,商品房,普通住宅,平层,板楼,武昌,16924元/平米,7号线,1036米,147.8
3室2厅1卫,90.1平米,西南,中层,毛坯,2016年,有,商品房,普通住宅,平层,板楼,汉阳,12209元/平米,无,无,110.0
3室2厅2卫,103.71平米,南北,低层,精装修,2021年,有,商品房,普通住宅,平层,板楼,东湖高新区,14271元/平米,11号线,606米,148.0
3室2厅2卫,113.31平米,南北,高层,简装修,2023年,有,商品房,普通住宅,平层,板楼,青山,16150元/平米,5号线,700米,183.0
3室2厅2卫,71平米,南北,中层,精装修,2023年,有,商品房,普通住宅,平层,板楼,洪山,8873元/平米,5号线,584米,63.0
4室2厅2卫,143平米,南北,中层,毛坯,2023年,有,个人产权,个人产权,平层,板楼,江岸,22378元/平米,3号线,130米,320.0
3室2厅1卫,113.33平米,南,低层,简装修,2009年,有,商品房,普通住宅,平层,板楼,东湖高新区,12353元/平米,2号线,961米,140.0
3室2厅2卫,144平米,南北,低层,精装修,2005年,有,个人产权,个人产权,平层,板楼,东湖高新区,18056元/平米,无,无,260.0
3室2厅1卫,109.78平米,南北,中层,中装修,2017年,有,商品房,普通住宅,平层,板楼,武昌,14575元/平米,4号线,928米,160.0
3室2厅1卫,109.88平米,南北,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,19567元/平米,7号线,292米,215.0
2室1厅1卫,65平米,南,高层,精装修,2006年,有,商品房,普通住宅,平层,板楼,江岸,8615元/平米,无,无,56.0
3室2厅1卫,93.18平米,南,中层,精装修,2018年,有,商品房,普通住宅,平层,板楼,汉阳,10410元/平米,无,无,97.0
4室2厅3卫,220.53平米,西北,低层,毛坯,2006年,有,商品房,普通住宅,平层,板楼,汉阳,20405元/平米,6号线,762米,450.0
3室2厅1卫,104.98平米,南北,中层,精装修,2018年,有,商品房,普通住宅,平层,板楼,洪山,10478元/平米,5号线,640米,110.0
4室2厅3卫,184.71平米,南北,低层,中装修,2006年,有,商品房,普通住宅,平层,板楼,江汉,27069元/平米,3号线,796米,500.0
1室1厅1卫,54.36平米,北,中层,简装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,19684元/平米,2号线,760米,107.0
3室2厅2卫,102平米,南北,中层,简装修,2021年,有,商品房,普通住宅,平层,板楼,江夏,9020元/平米,无,无,92.0
3室1厅1卫,108.13平米,南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,14705元/平米,5号线,309米,159.0
2室1厅1卫,37.46平米,东南,底层,中装修,1995年,无,商品房,普通住宅,平层,板楼,江岸,21356元/平米,3号线,280米,80.0
3室2厅2卫,120平米,南北,中层,精装修,2021年,有,个人产权,个人产权,平层,板楼,青山,16667元/平米,5号线,615米,200.0
2室2厅1卫,76.38平米,南北,高层,精装修,2006年,有,商品房,普通住宅,平层,板楼,东湖高新区,17282元/平米,11号线,826米,132.0
2室2厅1卫,88.12平米,南,低层,简装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,22696元/平米,2号线,214米,200.0
3室2厅1卫,98.88平米,南,高层,中装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,50566元/平米,4号线,431米,500.0
3室2厅2卫,130平米,南北,底层,精装修,2020年,有,商品房,普通住宅,平层,板楼,武汉周边,3154元/平米,无,无,41.0
3室2厅1卫,90.24平米,南,中层,简装修,,有,商品房,普通住宅,平层,板楼,江汉,11636元/平米,2号线,972米,105.0
4室2厅2卫,143.28平米,南,低层,毛坯,2006年,有,个人产权,个人产权,平层,板楼,硚口,11865元/平米,无,无,170.0
4室3厅3卫,123平米,南北,低层,毛坯,2021年,无,个人产权,个人产权,平层,,蔡甸,9593元/平米,4号线,290米,118.0
3室2厅2卫,117.31平米,南北,高层,毛坯,2020年,有,个人产权,个人产权,平层,板楼,洪山,14832元/平米,4号线,163米,174.0
3室2厅2卫,113.32平米,南北,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,汉阳,21885元/平米,4号线,614米,248.0
2室2厅1卫,90平米,南,高层,简装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,8667元/平米,4号线,1018米,78.0
7室3厅7卫,377.99平米,,,精装修,2006年,,,独栋,,,东湖高新区,20371元/平米,无,无,770.0
3室2厅2卫,141平米,南,底层,毛坯,2023年,有,商品房,普通住宅,平层,板楼,洪山,14043元/平米,5号线,1035米,198.0
3室2厅2卫,129平米,南北,底层,简装修,2006年,有,商品房,普通住宅,平层,板楼,江汉,11628元/平米,2号线,567米,150.0
2室2厅1卫,79.97平米,东南,中层,毛坯,2006年,有,商品房,普通住宅,平层,板楼,江汉,8503元/平米,7号线,725米,68.0
3室2厅2卫,130平米,南北,低层,精装修,2019年,有,商品房,普通住宅,平层,板楼,武昌,23692元/平米,11号线,991米,308.0
3室2厅1卫,116.06平米,南北,中层,简装修,2006年,有,商品房,普通住宅,平层,板楼,东湖高新区,10339元/平米,11号线,547米,120.0
2室2厅1卫,93.47平米,南北,中层,精装修,2016年,有,商品房,普通住宅,平层,板楼,江汉,16904元/平米,2号线,658米,158.0
3室2厅2卫,99平米,南北,中层,毛坯,2023年,有,商品房,普通住宅,平层,板楼,汉阳,10909元/平米,6号线,1097米,108.0
3室2厅2卫,129.69平米,南,中层,毛坯,2022年,有,个人产权,个人产权,平层,板楼,青山,14265元/平米,5号线,499米,185.0
5室2厅3卫,289.96平米,东南,低层,精装修,2016年,有,商品房,普通住宅,平层,板楼,江岸,64837元/平米,1号线,561米,1880.0
4室2厅3卫,220平米,南,中层,豪华装修,2023年,有,商品房,普通住宅,平层,板楼,江岸,45455元/平米,1号线,503米,1000.0
2室2厅1卫,102.91平米,南,高层,简装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,16140元/平米,无,无,166.1
2室2厅1卫,83.54平米,南北,中层,中装修,2006年,有,商品房,普通住宅,平层,板楼,江汉,13167元/平米,2号线,411米,110.0
3室1厅1卫,85.61平米,东南,高层,毛坯,2012年,有,商品房,普通住宅,平层,板楼,武昌,15185元/平米,2号线,546米,130.0
3室2厅1卫,97.92平米,南北,中层,毛坯,2021年,有,个人产权,个人产权,平层,板楼,江岸,13583元/平米,8号线,520米,133.0
3室2厅2卫,126.16平米,南北,高层,毛坯,2006年,有,商品房,普通住宅,平层,板楼,硚口,18231元/平米,3号线,749米,230.0
2室2厅1卫,67.85平米,南,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,11496元/平米,2号线,449米,78.0
3室2厅2卫,116.91平米,北,低层,精装修,2006年,有,个人产权,个人产权,平层,板楼,江岸,16252元/平米,8号线,555米,190.0
3室2厅2卫,120.12平米,南北,低层,毛坯,2023年,有,个人产权,个人产权,平层,板楼,东湖高新区,15818元/平米,11号线,277米,190.0
4室2厅1卫,227.56平米,南,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,29882元/平米,无,无,680.0
4室2厅2卫,142平米,南北,中层,毛坯,2024年,有,个人产权,个人产权,平层,板楼,洪山,14648元/平米,5号线,1199米,208.0
3室2厅1卫,135.65平米,西南,中层,简装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,23959元/平米,4号线,729米,325.0
3室2厅1卫,119.11平米,南北,中层,精装修,2009年,有,商品房,普通住宅,平层,板楼,江夏,9151元/平米,2号线,344米,109.0
3室2厅2卫,114平米,南北,高层,精装修,2021年,有,个人产权,个人产权,平层,板楼,青山,13596元/平米,5号线,277米,155.0
6室3厅6卫,609平米,,,毛坯,2018年,,,独栋,,,江夏,8210元/平米,无,无,500.0
3室2厅2卫,128.68平米,南,高层,精装修,2006年,有,商品房,普通住宅,平层,板楼,黄陂,6606元/平米,无,无,85.0
3室1厅2卫,116.43平米,东南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,东湖高新区,17332元/平米,无,无,201.8
2室1厅1卫,56.57平米,南,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,13965元/平米,8号线,929米,79.0
3室2厅1卫,137.55平米,南北,高层,中装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,13668元/平米,2号线,978米,188.0
3室2厅2卫,137.8平米,东南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,江岸,23222元/平米,1号线,624米,320.0
2室2厅1卫,78.42平米,南,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,12752元/平米,8号线,929米,100.0
4室2厅3卫,156.87平米,,,简装修,2015年,,,独栋,,,蔡甸,12112元/平米,无,无,190.0
3室2厅1卫,97.37平米,南,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,东西湖,7394元/平米,无,无,72.0
4室2厅2卫,140.36平米,南北,低层,毛坯,2023年,有,个人产权,个人产权,平层,板楼,洪山,12040元/平米,无,无,169.0
5室2厅4卫,378平米,,,毛坯,2023年,,,独栋,,,黄陂,17989元/平米,2号线,957米,680.0
3室1厅1卫,138.32平米,南北,低层,精装修,,有,商品房,普通住宅,平层,板楼,汉阳,16917元/平米,4号线,327米,234.0
4室2厅3卫,228平米,南北,中层,毛坯,2017年,有,个人产权,个人产权,平层,板楼,汉阳,13158元/平米,6号线,1097米,300.0
3室2厅2卫,142.43平米,南北,中层,中装修,2020年,有,商品房,普通住宅,平层,板楼,东湖高新区,17904元/平米,11号线,821米,255.0
2室2厅1卫,78.35平米,南北,低层,精装修,2017年,有,商品房,普通住宅,平层,板楼,洪山,10211元/平米,5号线,598米,80.0
3室2厅2卫,106平米,南北,中层,精装修,2021年,有,个人产权,个人产权,平层,板楼,硚口,10189元/平米,无,无,108.0
4室2厅3卫,130平米,,,精装修,2019年,,,独栋,,,武汉周边,5000元/平米,无,无,65.0
2室2厅1卫,85.73平米,南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,硚口,13647元/平米,1号线,476米,117.0
2室2厅1卫,77.09平米,南,高层,毛坯,,有,商品房,普通住宅,平层,板楼,硚口,8302元/平米,1号线,781米,64.0
3室2厅2卫,130.9平米,南北,中层,精装修,2021年,有,个人产权,个人产权,平层,板楼,洪山,8785元/平米,无,无,115.0
3室2厅1卫,95平米,南北,底层,毛坯,2023年,有,商品房,普通住宅,平层,板楼,洪山,9895元/平米,5号线,448米,94.0
3室1厅1卫,90.47平米,南,低层,精装修,2018年,有,商品房,普通住宅,平层,板楼,武昌,14922元/平米,5号线,646米,135.0
4室2厅1卫,138.97平米,东南,中层,毛坯,2006年,有,商品房,普通住宅,平层,板楼,洪山,12665元/平米,无,无,176.0
3室2厅1卫,100.78平米,南,中层,精装修,2014年,有,个人产权,个人产权,平层,板楼,江汉,26791元/平米,3号线,599米,270.0
2室2厅1卫,81.68平米,南,中层,简装修,2006年,有,商品房,普通住宅,平层,板楼,东湖高新区,10284元/平米,2号线,962米,84.0
4室2厅3卫,88.01平米,,,毛坯,2024年,,,独栋,,,蔡甸,21588元/平米,无,无,190.0
4室2厅2卫,139.47平米,东,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,汉阳,16348元/平米,6号线,867米,228.0
5室2厅3卫,258.71平米,南北,低层,精装修,2021年,有,商品房,普通住宅,平层,,武昌,30536元/平米,4号线,569米,790.0
3室2厅1卫,106.99平米,南,中层,精装修,2020年,有,商品房,普通住宅,平层,板楼,江夏,11216元/平米,无,无,120.0
3室2厅1卫,92.98平米,南,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,洪山,16133元/平米,4号线,567米,150.0
3室2厅2卫,111.76平米,南,中层,精装修,2018年,有,个人产权,个人产权,平层,板楼,汉阳,18074元/平米,无,无,202.0
2室2厅1卫,71.98平米,南,低层,中装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,16255元/平米,7号线,609米,117.0
2室2厅1卫,87.09平米,南,中层,精装修,2006年,有,商品房,普通住宅,平层,板楼,东湖高新区,20439元/平米,11号线,556米,178.0
3室2厅2卫,108平米,南北,低层,毛坯,2018年,有,个人产权,个人产权,平层,板楼,汉阳,12685元/平米,3号线,745米,137.0
3室2厅2卫,110平米,南,高层,毛坯,2022年,有,个人产权,个人产权,平层,板楼,汉阳,14364元/平米,4号线,389米,158.0
4室2厅1卫,185.96平米,南北,中层,精装修,2016年,有,商品房,普通住宅,平层,板楼,武昌,33341元/平米,4号线,639米,620.0
4室2厅4卫,260.15平米,南北,高层,精装修,2020年,有,商品房,普通住宅,平层,板楼,江汉,26523元/平米,3号线,567米,690.0
4室2厅3卫,243.26平米,东南,中层,精装修,2020年,有,商品房,普通住宅,平层,板楼,武昌,31283元/平米,4号线,639米,761.0
3室2厅2卫,176平米,,,毛坯,2015年,,,联排,,,武汉周边,5398元/平米,无,无,95.0
3室2厅1卫,143.59平米,南北,中层,精装修,2004年,有,商品房,普通住宅,平层,板楼,洪山,9750元/平米,8号线,624米,140.0
2室2厅1卫,81.69平米,南,高层,精装修,2018年,有,商品房,普通住宅,平层,板楼,东湖高新区,20198元/平米,11号线,1154米,165.0
4室2厅1卫,251.28平米,南北,低层,精装修,2006年,有,商品房,普通住宅,平层,板楼,武昌,29370元/平米,4号线,830米,738.0
2室2厅2卫,84平米,南北,中层,毛坯,2021年,有,个人产权,个人产权,平层,板楼,青山,11310元/平米,5号线,883米,95.0
